16.2591 1.31751 0.714639 -0.699493
16.2725 18.2003 0.709459 -0.704747

16.1767 21.5507 -0.00903351 0.999959
29.9391 21.6054 0.999951 0.00990853

16.3759 24.2439 0.707389 0.706825
15.8332 43.9519 0.698553 -0.715558

25.7824 39.9696 -0.024578 0.999698
20.3298 39.7768 0.733961 -0.679192
20.6813 27.4593 1 -0.000399042
26.6265 27.6517 -0.0245772 0.999698
